SWITCH P/ LUCES FREIGHTLINER;1;38;49.5
SWITCH SENCILLO BTICINO PLACA INTEGRADA;1;38;2.7
SWITCH START 142-8858;1;38;168.2
SWITCH SUBE VIDRIO FREIGHTLINER;1;38;49.25
"TAPADERA METALICA PARA CAJA 5X5""";1;38;1
"TECNODUCTO DE 1""";36;38;20
"TECNODUCTO DE 3/4""";36;38;16
TERMINAL DE OJO;1;38;0.35
TERMINAL DE OJO 1/4;1;38;0.5
TERMINAL DE OJO 3/16;1;38;0.4
TERMINAL DE OJO 3/8;1;38;1
TERMINAL DE OJO CERRADO;1;38;0.35
TERMINAL EN U ;1;38;0.08
TERMINALES DE OJO 556;1;38;0.28
TERMOSTATO ORIG;1;38;123.86
TERMOSTATO ORIG;1;38;79.1
TERMOSTATO ORIG;1;38;35.06
TOMA CORRIENTE HEMBRA INDUSTRIAL LEGRAND;1;38;1.65
TOMA CORRIENTE MACHO INDUSTRIAL LEGRAND;1;38;1.65
TRANSFORMADOR DE 15KV;1;38;1000
TRANSFORMADOR DE 25KV;1;38;1250
TRANSFORMADOR DE 37.5 KV;1;38;1450
TRANSFORMADOR DE 50 KV;1;38;1650
TRANSFORMADOR DE 75 KV;1;38;2500
TUBOS FLOURECENTES;1;38;2
TUBOS FLOURECENTES;1;38;2
ALTERNADOR 23100;1;38;173.21
ASTAS PARA BANDERAS;11;39;110
SILLAS DE RUEDAS;1;39;150
ARNES;1;39;90
ATONIZADOR PRETUL;1;39;12
ASPERSOR JACTO 21 LTS;1;39;72
BANDEJA DE RODILLO;1;39;6.9
BANDOLA;1;39;180
BARBIQUEJO;1;39;2.5
BASUREROS;1;39;10
BROCHA;1;39;2.15
CAFETERA;1;39;205
CASCOS;1;39;7.5
CASSETTES DVCAM;1;39;5
CEPILLO PARA SERVICIO;1;39;2.5
CINTURON LINIERO;1;39;290
CONOS DE CERDA 1 LBS;1;39;2.5
DISCO DE CORTE ULTRA DELGADO 4 1/2;1;39;2
ESCOBA MAICILLO;1;39;2
ESCOBA PLASTICA;1;39;3
ESCOBETON CON MANGO DE 2 MTS. DE LARGO;1;39;3
FELPA;1;39;1.25
GORROS DESECHABLES ;1;39;0.25
GUANTES ANTICORTE;1;39;10
GUANTES DE NITRILLO;1;39;3.75
GUANTES DE NITRILO ;1;39;3.5
GUANTES PLASTICOS;1;39;3.75
GUANTE P/ELECTRICISTA TRUPER;1;39;5.25
LAZO NYLON 1;1;39;0.75
LENTES;1;39;4
LENTES PROTECTORES ;1;39;15
LIJA;1;39;0.55
MASCARILLAS N95;1;39;4.35
MASCONES;1;39;1
MOPAS DE 1 MTS;1;39;20
PALAS PLASTICAS;1;39;2.5
PERAS PARA INODORO;11;39;3
PRASTI CAJAS (PARA MATERIALES DE CAPACITACION);1;39;23
PULGADAS DE NYLON ;1;39;3.75
PULSERA ANTIESTATICA;1;39;22.5
PLYWOOD PINO 1/2;1;39;41.8
REPUEATOS PARA MOPA;1;39;15
"RESPIRADOR (MASCARILLAS) CONTRA PARTÍCULAS MODELO; N95, MARCA; 3M, LÍNEA; 8210V NIOSH. CON FILTROS";1;39;5
SET DE TAZA CON PAILA;1;39;5
SET DE BROCHAS Y BANDEJA.;1;39;6.9
TAPONES AUDITIVOS;1;39;1.97
TRAPEADOR (TRAPO);1;39;5
VASO DESECHABLE;1;39;0.7
VASOS DE MEDIA LUNA;37;39;2
ENVASE SALVAPLASTICO 1 G;1;39;0.67
MANTENIMIENTO DE AIRE ACONDICIONADO;1;45;25
MANTENIMIENTO DE FOTOCOPIADORA;1;45;60
REPARACIÓN DE AIRE ACONDICIONADO;1;45;100
REPARACIÓN DE FOTOCOPIADORA;1;45;300
MANTENIMIENTOS VEHÍCULOS;1;46;100
REPARACIONES DE VEHÍCULOS;1;46;500
 MOVILIZACION DE EQUIPO Y HERRAMIENTAS;1;48;500
FLETES;1;48;100
GASTOS DE ALMACENAMIENTO;1;48;50
PUBLICIDAD CAMET Y RADIO ACTIVA;1;49;448.4
PUBLICIDAD RADIO GUIJA;1;49;113
PUBLICIDAD RADIO LA CAMPIRANA;1;49;734.5
PUBLICIDAD RADIO REAL ;1;49;339
SERVICIOS DE LIMPIEZA;1;50;445
SERVICIOS DE FUMIGACION;1;50;445
FICHAS CATASTRALES DE INMUEBLE ;1;52;0.3
FICHAS CORRIENTES INMUEBLES;1;52;0.37
FICHAS CUENTAS CORRIENTES EMPRESAS;1;52;0.37
FORMATOS DE BITACORAS CON PAPEL QUIMICO PARA COPIAS;1;52;9.05
HOJAS MENBRETADAS PARA EL REGISTRO DEL ESTADO FAMILIAR;1;52;0.062
IMPRESION E INSTALACION DE  ROTULOS;1;52;150
MATRÍCULAS DE COMERCIANTES Y DESTAZADOR;1;52;0.452
PAGINAS MEMBRETADAS;1;52;0.17
RECIBOS DE COBRO DE TRIBUTO MERCADOS;1;52;0.17
ROTULACION DE VALLA PUBLICITARIA;1;52;400
SOBRES MEMBRETADOS;1;52;0.2
STICKER;1;52;50
TALONARIO DE ORDENES PROVISIONALES;1;52;2.5
TALONARIOS DE GUÍAS DE CONDUCIR CARNES;1;52;5.65
TALONARIOS DE GUÍAS DE CONDUCIR RESES;1;52;16.95
TALONARIOS DE ORDENES;1;52;4.5
TALONARIOS DE QUEDAN ;1;52;3.5
TALONARIOS DE SALIDA DE BODEGA;1;52;8
ANILLADORA;1;78;300
ARCHIVADOR METALICO 4 GAVETAS;1;78;275
ARCHIVO VERTICAL DE 5 GAVETAS.;1;78;272
ARCHIVERO 3G COLOR NEGRO BK;1;78;168
ARMARIO PERSIANA ;1;78;500
ESCRITORIOS;1;78;268
ESTANTES;1;78;72
GUILLOTINA;1;78;150
MESA PLASTICA PLEGLABLE;1;78;60
MODULOS PARA EQUIPOS DE COMPUT.;1;78;185
PIZARRAS ZOOP (CON FUNDA);1;78;250
SILLA EJECUTIVA ERGONOMICA;1;78;140
SILLA EJECUTIVA   ;1;78;250
SILLA EJECUTIVA DE CUERO ;1;78;900
SILLA DE ESPERA ;1;78;50
DISPENSADOR DE AGUA;1;78;170
CAMARA DE VIDEO;1;79;3900
CAMARAS FOTOGRAFICA DIGITAL  (INCLUIR);1;79;1000
CAMARAS FOTOGRAFICA POCKET;1;79;700
EQUIPOS DE AIRE;1;79;1500
FOTOCOPIADORAS;1;79;2500
PLANTA TELEFONICA;1;79;6000
TELEVISOR;1;79;700
CAÑON DE IMÁGENES ;1;81;1000
COMPUTADORA (DESKTOP COMPLETA);1;81;1200
CPU;1;81;800
DRON;1;81;3800
IMPRESOR LASSER;1;81;480
IMPRESORES DE INYECCION;1;81;200
LAPTOP;1;81;1200
MONITORES ;1;81;135.55
MULTIFUNCIONAL EPSON WORKFORCE WF-6590.;1;81;600
PARES DE MEDIA CONVERTER;1;81;226
REGULADORES DE VOLTAJE;1;81;65
UPS 1000V/6000W 6 SALIDAS;1;81;131.25
DISCO SSD DE 1TB KINGSTON SKC600 SATA;1;81;225
NOTEBOOK LENOVO V15.;1;81;965
DISCO DURO EXTERNO ADATA HV620S 2 TBEXTERNO (PORTÁTIL) 2.5PULG;1;81;89
EQUIPO DELL OPTIPLEX 3080 SFF. PROCESADOR: INTEL CORE i3-10100, MEMORIA: DDR4 DE 4GB 2666 MHz, MONITOR: 24 PULG.;1;81;818
EQUIPO DELL OPTIPLEX 3080SFF.;1;81;1245
IMPRESORA EPSON L3110 ECO TANK MULTIFUNCIONAL;1;81;198
MOTOR HONDA GX390;1;83;1022.65
ATORNILLADOR DE IMPACTO;1;84;252
CEPILLADORA ELECTRICA;1;84;150
COMPRESOR;1;84;160
CONTOMETROS;1;84;88
DESHUMIFICADOR ;1;84;500
EQUIPO DE SOLDADURA;1;84;220
ESMERIL;1;84;152
ROTOMARTILLO;1;84;232.8
SIERRA CIRCULAR MANUAL;1;84;100
TALADRO PERCUTOR;1;84;109
TELEFONO INALAMBRICO;1;84;300
TELEFONO INALAMBRICO;1;84;60
TRITURADORA POWERSHRED;1;84;500
